Date,Plant,ProductionLine,ProductionShift,ProductType,BottlesProduced,BottlesDamaged,BottlesFilled,Warehouse,UnitsDispatched,DispatchRegion,TransportMode,SalesChannel,RevenueAED,CostAED,MachineDowntimeMin,EnergyConsumptionkWh,WaterUsageLiters,TemperatureC
3/21/2024,Abu Dhabi Main,Line C,Evening,5 Gallon,947,6,941,Khalifa City,506,Abu Dhabi,Company Truck,Retail,10120,6072.6,4,50.8,14221.77,24.6
3/21/2024,Abu Dhabi Main,Line C,Evening,330ml,2843,43,2800,Khalifa City,1609,Abu Dhabi,Company Truck,Wholesale,2252.6,1130.6,8,60.35,4246.43,26.3
3/21/2024,Abu Dhabi Main,Line C,Evening,500ml,3692,46,3646,Mussafah,2128,Dubai,Contractor,Retail,3830.4,1919.8,3,70.96,5505.79,24.7
3/21/2024,Abu Dhabi Main,Line C,Night,5 Gallon,1259,8,1251,Abu Dhabi Port,666,Dubai,Company Truck,Retail,13320,7992.8,11,52.96,18931.66,25.4
3/21/2024,Abu Dhabi Main,Line C,Night,330ml,5126,120,5006,Dubai Hub,3002,Dubai,Contractor,Online,4202.8,2113.4,7,104.91,7643.71,23.2
3/21/2024,Abu Dhabi Main,Line C,Night,500ml,4629,92,4537,Khalifa City,2600,Other UAE,Contractor,Retail,4680,2349.2,11,79.66,6905,27.1
3/21/2024,Abu Dhabi Main,Bottling Line 1,Morning,5 Gallon,811,5,806,Mussafah,437,Abu Dhabi,Contractor,Retail,8740,5244.5,9,51.69,12128.07,27.3
3/21/2024,Abu Dhabi Main,Bottling Line 1,Morning,330ml,2231,63,2168,Abu Dhabi Port,1291,Sharjah,Contractor,Wholesale,1807.4,910,4,57.75,3386.53,23.1
3/21/2024,Abu Dhabi Main,Bottling Line 1,Morning,500ml,5756,164,5592,Mussafah,3326,Abu Dhabi,Third-party Logistics,Retail,5986.8,3009.8,3,117.16,8669.57,25.4
3/21/2024,Abu Dhabi Main,Bottling Line 1,Evening,5 Gallon,439,2,437,Abu Dhabi Port,239,Abu Dhabi,Company Truck,Retail,4780,2868.2,8,13.7,6536.35,26.6
3/21/2024,Abu Dhabi Main,Bottling Line 1,Evening,330ml,3424,71,3353,Abu Dhabi Port,2000,Abu Dhabi,Company Truck,Wholesale,2800,1407.1,3,68.89,5177.64,26
3/21/2024,Abu Dhabi Main,Bottling Line 1,Evening,500ml,4393,68,4325,Dubai Hub,2580,Abu Dhabi,Third-party Logistics,Online,4644,2328.8,9,77.25,6569.07,25
3/21/2024,Abu Dhabi Main,Bottling Line 1,Night,5 Gallon,910,8,902,Khalifa City,477,Abu Dhabi,Contractor,Wholesale,9540,5724.8,9,46.35,13620.38,27.4
3/21/2024,Abu Dhabi Main,Bottling Line 1,Night,330ml,4418,99,4319,Abu Dhabi Port,2581,Other UAE,Third-party Logistics,Online,3613.4,1816.6,8,100.74,6650.22,26.2
3/21/2024,Abu Dhabi Main,Bottling Line 1,Night,500ml,4036,105,3931,Abu Dhabi Port,2348,Al Ain,Third-party Logistics,Retail,4226.4,2123.7,12,62.5,6102.49,25.8
3/21/2024,Abu Dhabi Main,Bottling Line 2,Morning,5 Gallon,1113,8,1105,Abu Dhabi Port,600,Dubai,Company Truck,Subscription,12000,7200.8,2,42.83,16671.57,24.3
3/21/2024,Abu Dhabi Main,Bottling Line 2,Morning,330ml,4865,139,4726,Abu Dhabi Port,2696,Dubai,Contractor,Retail,3774.4,1901.1,8,81.7,7281.78,27.3
3/21/2024,Abu Dhabi Main,Bottling Line 2,Morning,500ml,5278,115,5163,Khalifa City,2959,Dubai,Company Truck,Wholesale,5326.2,2674.6,6,98.99,7914.59,24
3/21/2024,Abu Dhabi Main,Bottling Line 2,Evening,5 Gallon,908,6,902,Dubai Hub,490,Sharjah,Company Truck,Wholesale,9800,5880.6,7,25.42,13579.28,26.5
3/21/2024,Abu Dhabi Main,Bottling Line 2,Evening,330ml,2018,42,1976,Abu Dhabi Port,1174,Abu Dhabi,Company Truck,Wholesale,1643.6,826,9,58.97,3033.86,26.1
3/21/2024,Abu Dhabi Main,Bottling Line 2,Evening,500ml,4369,54,4315,Abu Dhabi Port,2514,Sharjah,Company Truck,Retail,4525.2,2268,8,71.89,6532,24.3
3/21/2024,Abu Dhabi Main,Bottling Line 2,Night,5 Gallon,503,3,500,Khalifa City,261,Abu Dhabi,Third-party Logistics,Wholesale,5220,3132.3,11,7.13,7499.67,25.2
3/21/2024,Abu Dhabi Main,Bottling Line 2,Night,330ml,4510,129,4381,Khalifa City,2498,Abu Dhabi,Company Truck,Subscription,3497.2,1761.5,17,76.94,6794.92,23.8
3/21/2024,Abu Dhabi Main,Bottling Line 2,Night,500ml,4635,122,4513,Dubai Hub,2631,Abu Dhabi,Contractor,Retail,4735.8,2380.1,10,90.6,6908.24,23.4
3/22/2024,Abu Dhabi Main,Line A,Morning,5 Gallon,862,6,856,Abu Dhabi Port,457,Dubai,Contractor,Retail,9140,5484.6,5,30.63,12932.52,24.8
3/22/2024,Abu Dhabi Main,Line A,Morning,330ml,2763,55,2708,Dubai Hub,1560,Dubai,Contractor,Retail,2184,1097.5,8,54.02,4186.75,26.2
3/22/2024,Abu Dhabi Main,Line A,Morning,500ml,3690,42,3648,Khalifa City,2137,Abu Dhabi,Contractor,Wholesale,3846.6,1927.5,3,72.37,5527.38,23.8
3/22/2024,Abu Dhabi Main,Line A,Evening,5 Gallon,798,5,793,Mussafah,422,Abu Dhabi,Company Truck,Retail,8440,5064.5,7,55.21,12005.13,25.8
3/22/2024,Abu Dhabi Main,Line A,Evening,330ml,4495,68,4427,Mussafah,2594,Abu Dhabi,Third-party Logistics,Subscription,3631.6,1822.6,9,102.08,6727.02,25.4
3/22/2024,Abu Dhabi Main,Line A,Evening,500ml,3523,56,3467,Abu Dhabi Port,2043,Dubai,Company Truck,Wholesale,3677.4,1844.3,5,82.41,5243.27,25.3
3/22/2024,Abu Dhabi Main,Line A,Night,5 Gallon,1026,8,1018,Abu Dhabi Port,559,Sharjah,Company Truck,Online,11180,6708.8,11,48.21,15404.92,24.4
3/22/2024,Abu Dhabi Main,Line A,Night,330ml,5177,136,5041,Khalifa City,2880,Dubai,Third-party Logistics,Wholesale,4032,2029.6,9,110.46,7761.25,24.8
3/22/2024,Abu Dhabi Main,Line A,Night,500ml,3851,58,3793,Mussafah,2241,Other UAE,Company Truck,Online,4033.8,2022.7,10,87.67,5774.58,25.8
3/22/2024,Abu Dhabi Main,Line B,Morning,5 Gallon,886,8,878,Mussafah,476,Dubai,Company Truck,Retail,9520,5712.8,5,33.25,13244.26,26.7
3/22/2024,Abu Dhabi Main,Line B,Morning,330ml,3738,46,3692,Dubai Hub,2129,Abu Dhabi,Third-party Logistics,Wholesale,2980.6,1494.9,8,63.92,5575.02,25.4
3/22/2024,Abu Dhabi Main,Line B,Morning,500ml,4458,50,4408,Khalifa City,2526,Dubai,Company Truck,Retail,4546.8,2278.4,5,95.39,6663,24.2
3/22/2024,Abu Dhabi Main,Line B,Evening,5 Gallon,455,4,451,Mussafah,240,Abu Dhabi,Company Truck,Subscription,4800,2880.4,6,11.66,6802.54,25.5
3/22/2024,Abu Dhabi Main,Line B,Evening,330ml,3605,41,3564,Khalifa City,2095,Abu Dhabi,Company Truck,Subscription,2933,1470.6,7,89.64,5413.05,25.5
3/22/2024,Abu Dhabi Main,Line B,Evening,500ml,2623,75,2548,Khalifa City,1463,Abu Dhabi,Contractor,Retail,2633.4,1324.2,5,38.46,3954.87,27.1
3/22/2024,Abu Dhabi Main,Line B,Night,5 Gallon,960,6,954,Khalifa City,514,Dubai,Company Truck,Retail,10280,6168.6,8,31.84,14425.82,26.1
3/22/2024,Abu Dhabi Main,Line B,Night,330ml,2172,28,2144,Abu Dhabi Port,1222,Abu Dhabi,Company Truck,Online,1710.8,858.2,10,50.37,3297.77,28.1
3/22/2024,Abu Dhabi Main,Line B,Night,500ml,5119,124,4995,Abu Dhabi Port,2908,Abu Dhabi,Contractor,Retail,5234.4,2629.6,9,97.01,7675.84,25.4
3/22/2024,Abu Dhabi Main,Line C,Morning,5 Gallon,1148,8,1140,Mussafah,614,Abu Dhabi,Company Truck,Retail,12280,7368.8,8,46.53,17267.52,26.4
3/22/2024,Abu Dhabi Main,Line C,Morning,330ml,3041,89,2952,Khalifa City,1699,Abu Dhabi,Company Truck,Subscription,2378.6,1198.2,6,48.22,4609.3,25.4
3/22/2024,Abu Dhabi Main,Line C,Morning,500ml,3724,96,3628,Abu Dhabi Port,2072,Sharjah,Third-party Logistics,Wholesale,3729.6,1874.4,7,72.55,5610.37,26
3/22/2024,Abu Dhabi Main,Line C,Evening,5 Gallon,570,5,565,Dubai Hub,304,Al Ain,Company Truck,Retail,6080,3648.5,6,46.55,8569.84,25.6
3/22/2024,Abu Dhabi Main,Line C,Evening,330ml,5319,57,5262,Mussafah,3150,Abu Dhabi,Contractor,Retail,4410,2210.7,3,87.81,8010.57,25
3/22/2024,Abu Dhabi Main,Line C,Evening,500ml,4217,75,4142,Mussafah,2442,Abu Dhabi,Third-party Logistics,Retail,4395.6,2205.3,8,83.23,6338.79,26.3
3/22/2024,Abu Dhabi Main,Line C,Night,5 Gallon,989,6,983,Mussafah,532,Al Ain,Third-party Logistics,Wholesale,10640,6384.6,9,58.45,14828.57,25.2
3/22/2024,Abu Dhabi Main,Line C,Night,330ml,2990,87,2903,Mussafah,1658,Abu Dhabi,Company Truck,Retail,2321.2,1169.3,15,74.74,4512.12,25.2
3/22/2024,Abu Dhabi Main,Line C,Night,500ml,3218,94,3124,Mussafah,1793,Al Ain,Contractor,Retail,3227.4,1623.1,12,76.62,4831.41,27.7
3/22/2024,Abu Dhabi Main,Bottling Line 1,Morning,5 Gallon,574,4,570,Abu Dhabi Port,309,Abu Dhabi,Contractor,Wholesale,6180,3708.4,9,20.78,8590.38,24.7
3/22/2024,Abu Dhabi Main,Bottling Line 1,Morning,330ml,5562,89,5473,Abu Dhabi Port,3229,Abu Dhabi,Contractor,Retail,4520.6,2269.2,7,116.07,8351.64,24.8
3/22/2024,Abu Dhabi Main,Bottling Line 1,Morning,500ml,2215,57,2158,Khalifa City,1289,Sharjah,Company Truck,Retail,2320.2,1165.8,1,35.56,3312.16,26.3
3/22/2024,Abu Dhabi Main,Bottling Line 1,Evening,5 Gallon,608,5,603,Abu Dhabi Port,329,Dubai,Contractor,Online,6580,3948.5,8,28.06,9153.89,23.9
3/22/2024,Abu Dhabi Main,Bottling Line 1,Evening,330ml,3579,51,3528,Dubai Hub,2016,Dubai,Company Truck,Wholesale,2822.4,1416.3,3,80.57,5344.03,25.7
3/22/2024,Abu Dhabi Main,Bottling Line 1,Evening,500ml,4244,122,4122,Mussafah,2403,Dubai,Contractor,Wholesale,4325.4,2174.9,4,72.49,6409.26,25.7
3/22/2024,Abu Dhabi Main,Bottling Line 1,Night,5 Gallon,587,5,582,Mussafah,308,Al Ain,Contractor,Retail,6160,3696.5,11,34.89,8787.18,25.6
3/22/2024,Abu Dhabi Main,Bottling Line 1,Night,330ml,4105,78,4027,Dubai Hub,2355,Dubai,Contractor,Retail,3297,1656.3,11,80.88,6201.34,28.5
3/22/2024,Abu Dhabi Main,Bottling Line 1,Night,500ml,2138,56,2082,Abu Dhabi Port,1189,Abu Dhabi,Company Truck,Online,2140.2,1075.7,6,62.21,3165.33,26.6
3/22/2024,Abu Dhabi Main,Bottling Line 2,Morning,5 Gallon,1107,6,1101,Dubai Hub,596,Dubai,Company Truck,Retail,11920,7152.6,5,48.32,16588.36,26.4
3/22/2024,Abu Dhabi Main,Bottling Line 2,Morning,330ml,4385,92,4293,Khalifa City,2549,Other UAE,Third-party Logistics,Online,3568.6,1793.5,5,77.5,6582.87,25.7
3/22/2024,Abu Dhabi Main,Bottling Line 2,Morning,500ml,2178,52,2126,Abu Dhabi Port,1265,Sharjah,Third-party Logistics,Retail,2277,1143.7,3,60.18,3276.21,26.7
3/22/2024,Abu Dhabi Main,Bottling Line 2,Evening,5 Gallon,960,7,953,Dubai Hub,514,Al Ain,Company Truck,Subscription,10280,6168.7,7,54.65,14409.83,27.5
3/22/2024,Abu Dhabi Main,Bottling Line 2,Evening,330ml,2208,47,2161,Abu Dhabi Port,1270,Dubai,Contractor,Wholesale,1778,893.7,9,53.39,3276.11,24.7
3/22/2024,Abu Dhabi Main,Bottling Line 2,Evening,500ml,2269,31,2238,Dubai Hub,1293,Al Ain,Company Truck,Retail,2327.4,1166.8,5,44.4,3386.33,25.4
3/22/2024,Abu Dhabi Main,Bottling Line 2,Night,5 Gallon,730,4,726,Abu Dhabi Port,396,Sharjah,Company Truck,Subscription,7920,4752.4,11,44.41,10918.05,26.8
3/22/2024,Abu Dhabi Main,Bottling Line 2,Night,330ml,3769,96,3673,Abu Dhabi Port,2106,Sharjah,Company Truck,Retail,2948.4,1483.8,9,70.88,5695.97,24.9
3/22/2024,Abu Dhabi Main,Bottling Line 2,Night,500ml,3614,47,3567,Abu Dhabi Port,2034,Dubai,Contractor,Subscription,3661.2,1835.3,4,75.48,5450.33,27.4
3/23/2024,Abu Dhabi Main,Line A,Morning,5 Gallon,1175,11,1164,Mussafah,624,Abu Dhabi,Company Truck,Wholesale,12480,7489.1,5,76.37,17663.93,26.6
3/23/2024,Abu Dhabi Main,Line A,Morning,330ml,2819,81,2738,Khalifa City,1634,Dubai,Company Truck,Wholesale,2287.6,1151.9,10,56.24,4204.57,27.9
3/23/2024,Abu Dhabi Main,Line A,Morning,500ml,4811,123,4688,Dubai Hub,2688,Dubai,Third-party Logistics,Wholesale,4838.4,2431.5,9,93.93,7239.92,25.6
3/23/2024,Abu Dhabi Main,Line A,Evening,5 Gallon,769,7,762,Mussafah,402,Dubai,Third-party Logistics,Retail,8040,4824.7,5,51.42,11540.61,25.4
3/23/2024,Abu Dhabi Main,Line A,Evening,330ml,1809,36,1773,Mussafah,1058,Dubai,Third-party Logistics,Subscription,1481.2,744.2,4,36.91,2712.3,25.8
3/23/2024,Abu Dhabi Main,Line A,Evening,500ml,2625,33,2592,Khalifa City,1546,Al Ain,Contractor,Retail,2782.8,1394.7,5,35.02,3942.97,28.3
3/23/2024,Abu Dhabi Main,Line A,Night,5 Gallon,631,5,626,Abu Dhabi Port,328,Al Ain,Contractor,Retail,6560,3936.5,11,15.65,9446.44,24.8
3/23/2024,Abu Dhabi Main,Line A,Night,330ml,3511,54,3457,Khalifa City,2029,Dubai,Company Truck,Retail,2840.6,1425.7,9,65.22,5312.78,26.3
3/23/2024,Abu Dhabi Main,Line A,Night,500ml,2962,47,2915,Mussafah,1714,Abu Dhabi,Company Truck,Wholesale,3085.2,1547.3,9,62.75,4430.15,26.7
3/23/2024,Abu Dhabi Main,Line B,Morning,5 Gallon,909,6,903,Abu Dhabi Port,483,Al Ain,Company Truck,Wholesale,9660,5796.6,2,33.61,13617.46,27
3/23/2024,Abu Dhabi Main,Line B,Morning,330ml,3355,71,3284,Abu Dhabi Port,1894,Abu Dhabi,Company Truck,Wholesale,2651.6,1332.9,6,48.92,4990.67,25.5
3/23/2024,Abu Dhabi Main,Line B,Morning,500ml,3195,51,3144,Dubai Hub,1841,Abu Dhabi,Contractor,Online,3313.8,1662,4,79.34,4761.38,25.6
3/23/2024,Abu Dhabi Main,Line B,Evening,5 Gallon,536,4,532,Dubai Hub,290,Dubai,Contractor,Retail,5800,3480.4,10,26.72,8048.47,25.4
3/23/2024,Abu Dhabi Main,Line B,Evening,330ml,3348,60,3288,Abu Dhabi Port,1944,Abu Dhabi,Contractor,Wholesale,2721.6,1366.8,10,49.39,4989.22,25.9
3/23/2024,Abu Dhabi Main,Line B,Evening,500ml,3955,71,3884,Khalifa City,2279,Sharjah,Company Truck,Wholesale,4102.2,2058.2,9,66.07,5928.41,25
3/23/2024,Abu Dhabi Main,Line B,Night,5 Gallon,1036,9,1027,Abu Dhabi Port,558,Dubai,Company Truck,Retail,11160,6696.9,12,49.38,15525.99,27.4
3/23/2024,Abu Dhabi Main,Line B,Night,330ml,3784,113,3671,Mussafah,2159,Other UAE,Contractor,Retail,3022.6,1522.6,11,93.01,5641.36,25.7
3/23/2024,Abu Dhabi Main,Line B,Night,500ml,2725,76,2649,Abu Dhabi Port,1517,Abu Dhabi,Third-party Logistics,Online,2730.6,1372.9,11,66.81,4083.28,24.3
3/23/2024,Abu Dhabi Main,Line C,Morning,5 Gallon,779,6,773,Dubai Hub,412,Sharjah,Company Truck,Wholesale,8240,4944.6,7,19.79,11688.99,26.3
3/23/2024,Abu Dhabi Main,Line C,Morning,330ml,4816,113,4703,Khalifa City,2819,Dubai,Contractor,Retail,3946.6,1984.6,10,95.59,7253.23,24.6
3/23/2024,Abu Dhabi Main,Line C,Morning,500ml,3397,75,3322,Khalifa City,1978,Abu Dhabi,Contractor,Retail,3560.4,1787.7,5,72.88,5065.98,28.5
3/23/2024,Abu Dhabi Main,Line C,Evening,5 Gallon,698,4,694,Abu Dhabi Port,378,Abu Dhabi,Company Truck,Online,7560,4536.4,3,50.14,10504.97,25.7
3/23/2024,Abu Dhabi Main,Line C,Evening,330ml,4852,101,4751,Abu Dhabi Port,2758,Dubai,Contractor,Subscription,3861.2,1940.7,4,83.6,7296.58,24.8
3/23/2024,Abu Dhabi Main,Line C,Evening,500ml,4148,123,4025,Dubai Hub,2400,Abu Dhabi,Contractor,Retail,4320,2172.3,7,83.32,6191.68,24.9
3/23/2024,Abu Dhabi Main,Line C,Night,5 Gallon,891,5,886,Abu Dhabi Port,468,Dubai,Third-party Logistics,Retail,9360,5616.5,10,29.8,13362.81,28
3/23/2024,Abu Dhabi Main,Line C,Night,330ml,5112,68,5044,Abu Dhabi Port,2999,Dubai,Third-party Logistics,Retail,4198.6,2106.1,10,90.98,7643.31,26.8
3/23/2024,Abu Dhabi Main,Line C,Night,500ml,2264,42,2222,Khalifa City,1315,Abu Dhabi,Company Truck,Subscription,2367,1187.7,10,65.09,3351.22,27.5
3/23/2024,Abu Dhabi Main,Bottling Line 1,Morning,5 Gallon,973,7,966,Dubai Hub,524,Dubai,Company Truck,Wholesale,10480,6288.7,4,66.82,14580.57,26
3/23/2024,Abu Dhabi Main,Bottling Line 1,Morning,330ml,1820,26,1794,Khalifa City,1058,Dubai,Company Truck,Subscription,1481.2,743.2,4,55.06,2698.43,26.6
3/23/2024,Abu Dhabi Main,Bottling Line 1,Morning,500ml,4957,116,4841,Abu Dhabi Port,2857,Dubai,Company Truck,Wholesale,5142.6,2582.9,3,117.22,7402.38,27.1
3/23/2024,Abu Dhabi Main,Bottling Line 1,Evening,5 Gallon,1128,6,1122,Abu Dhabi Port,599,Abu Dhabi,Company Truck,Retail,11980,7188.6,7,54.58,16912.67,28.3
3/23/2024,Abu Dhabi Main,Bottling Line 1,Evening,330ml,4731,136,4595,Dubai Hub,2748,Abu Dhabi,Company Truck,Wholesale,3847.2,1937.2,13,92.81,7133.75,25.5
3/23/2024,Abu Dhabi Main,Bottling Line 1,Evening,500ml,2495,40,2455,Mussafah,1451,Dubai,Company Truck,Retail,2611.8,1309.9,9,45.84,3755.29,25.9
3/23/2024,Abu Dhabi Main,Bottling Line 1,Night,5 Gallon,969,8,961,Khalifa City,506,Dubai,Contractor,Subscription,10120,6072.8,12,28.84,14506.44,24
3/23/2024,Abu Dhabi Main,Bottling Line 1,Night,330ml,3982,41,3941,Khalifa City,2268,Abu Dhabi,Third-party Logistics,Wholesale,3175.2,1591.7,9,93.88,5923.98,26.3
3/23/2024,Abu Dhabi Main,Bottling Line 1,Night,500ml,2648,65,2583,Abu Dhabi Port,1541,Dubai,Company Truck,Wholesale,2773.8,1393.4,10,54.99,3973.49,26
3/23/2024,Abu Dhabi Main,Bottling Line 2,Morning,5 Gallon,1053,9,1044,Khalifa City,557,Abu Dhabi,Company Truck,Wholesale,11140,6684.9,4,67.64,15793.1,26.7
3/23/2024,Abu Dhabi Main,Bottling Line 2,Morning,330ml,5914,105,5809,Mussafah,3333,Dubai,Company Truck,Retail,4666.2,2343.6,9,136.33,8904.05,27
3/23/2024,Abu Dhabi Main,Bottling Line 2,Morning,500ml,2426,65,2361,Abu Dhabi Port,1375,Dubai,Company Truck,Retail,2475,1244,3,43.71,3650.23,25.7
3/23/2024,Abu Dhabi Main,Bottling Line 2,Evening,5 Gallon,733,4,729,Mussafah,390,Abu Dhabi,Company Truck,Wholesale,7800,4680.4,10,34.26,11042.19,22.3
3/23/2024,Abu Dhabi Main,Bottling Line 2,Evening,330ml,2938,58,2880,Abu Dhabi Port,1698,Abu Dhabi,Company Truck,Retail,2377.2,1194.4,9,64.39,4404.54,25.3
3/23/2024,Abu Dhabi Main,Bottling Line 2,Evening,500ml,2732,73,2659,Khalifa City,1581,Abu Dhabi,Third-party Logistics,Wholesale,2845.8,1430.2,5,43.5,4054.78,24.9
3/23/2024,Abu Dhabi Main,Bottling Line 2,Night,5 Gallon,961,8,953,Dubai Hub,520,Al Ain,Contractor,Wholesale,10400,6240.8,13,39.05,14367.66,23.8
3/23/2024,Abu Dhabi Main,Bottling Line 2,Night,330ml,2502,36,2466,Dubai Hub,1428,Dubai,Contractor,Retail,1999.2,1003.2,6,47.12,3732.03,26.1
3/23/2024,Abu Dhabi Main,Bottling Line 2,Night,500ml,4016,101,3915,Mussafah,2310,Sharjah,Third-party Logistics,Subscription,4158,2089.1,5,63.74,5975.28,25.5
3/24/2024,Abu Dhabi Main,Line A,Morning,5 Gallon,557,3,554,Mussafah,296,Abu Dhabi,Company Truck,Retail,5920,3552.3,8,37.18,8313.85,23.9
3/24/2024,Abu Dhabi Main,Line A,Morning,330ml,2430,42,2388,Abu Dhabi Port,1385,Dubai,Company Truck,Retail,1939,973.7,6,47.89,3611.03,25.7
3/24/2024,Abu Dhabi Main,Line A,Morning,500ml,4890,126,4764,Dubai Hub,2741,Sharjah,Company Truck,Retail,4933.8,2479.5,8,94.12,7324.19,25.1
3/24/2024,Abu Dhabi Main,Line A,Evening,5 Gallon,1127,6,1121,Mussafah,592,Abu Dhabi,Company Truck,Subscription,11840,7104.6,4,71.09,16874.11,24.2
3/24/2024,Abu Dhabi Main,Line A,Evening,330ml,2194,59,2135,Khalifa City,1227,Sharjah,Contractor,Wholesale,1717.8,864.8,8,54.74,3297.37,25.9
3/24/2024,Abu Dhabi Main,Line A,Evening,500ml,2042,33,2009,Mussafah,1150,Abu Dhabi,Company Truck,Retail,2070,1038.3,1,59.24,3051.88,24.6
3/24/2024,Abu Dhabi Main,Line A,Night,5 Gallon,613,4,609,Abu Dhabi Port,321,Abu Dhabi,Company Truck,Retail,6420,3852.4,6,32.29,9233.34,25.6
3/24/2024,Abu Dhabi Main,Line A,Night,330ml,2687,64,2623,Abu Dhabi Port,1569,Abu Dhabi,Company Truck,Subscription,2196.6,1104.7,10,55.37,4030.53,26
3/24/2024,Abu Dhabi Main,Line A,Night,500ml,4534,83,4451,Dubai Hub,2548,Dubai,Company Truck,Subscription,4586.4,2301.5,10,90.29,6810.67,24.4
3/24/2024,Abu Dhabi Main,Line B,Morning,5 Gallon,783,4,779,Abu Dhabi Port,418,Dubai,Company Truck,Wholesale,8360,5016.4,7,47.67,11768.63,25.6
3/24/2024,Abu Dhabi Main,Line B,Morning,330ml,2558,29,2529,Abu Dhabi Port,1505,Other UAE,Contractor,Retail,2107,1056.4,9,62.73,3820.6,26.7
3/24/2024,Abu Dhabi Main,Line B,Morning,500ml,4215,105,4110,Khalifa City,2423,Dubai,Company Truck,Online,4361.4,2191.2,9,66.18,6318.68,27.3
3/24/2024,Abu Dhabi Main,Line B,Evening,5 Gallon,1140,10,1130,Dubai Hub,593,Dubai,Contractor,Retail,11860,7117,4,42.15,17067.47,27.9
3/24/2024,Abu Dhabi Main,Line B,Evening,330ml,3208,43,3165,Abu Dhabi Port,1853,Abu Dhabi,Company Truck,Wholesale,2594.2,1301.4,11,76.53,4854.93,25.9
3/24/2024,Abu Dhabi Main,Line B,Evening,500ml,2024,25,1999,Dubai Hub,1184,Al Ain,Company Truck,Retail,2131.2,1068.1,7,35.49,3052.7,25.7
3/24/2024,Abu Dhabi Main,Line B,Night,5 Gallon,931,6,925,Dubai Hub,508,Abu Dhabi,Contractor,Wholesale,10160,6096.6,11,38.51,13975.89,26.7
3/24/2024,Abu Dhabi Main,Line B,Night,330ml,2122,27,2095,Mussafah,1218,Al Ain,Company Truck,Retail,1705.2,855.3,7,38.44,3161.57,26.1
3/24/2024,Abu Dhabi Main,Line B,Night,500ml,3707,82,3625,Mussafah,2133,Dubai,Company Truck,Wholesale,3839.4,1927.9,11,76.56,5517.59,26.3
3/24/2024,Abu Dhabi Main,Line C,Morning,5 Gallon,646,5,641,Khalifa City,351,Abu Dhabi,Contractor,Subscription,7020,4212.5,6,48.41,9648.2,25.6
3/24/2024,Abu Dhabi Main,Line C,Morning,330ml,4233,94,4139,Mussafah,2368,Abu Dhabi,Company Truck,Subscription,3315.2,1667,7,83.64,6365.61,26.4
3/24/2024,Abu Dhabi Main,Line C,Morning,500ml,3513,61,3452,Dubai Hub,2051,Abu Dhabi,Third-party Logistics,Retail,3691.8,1852,9,89,5273.61,26.6
3/24/2024,Abu Dhabi Main,Line C,Evening,5 Gallon,763,6,757,Khalifa City,408,Al Ain,Company Truck,Wholesale,8160,4896.6,5,42.5,11443.63,22.3
3/24/2024,Abu Dhabi Main,Line C,Evening,330ml,4593,95,4498,Mussafah,2629,Al Ain,Company Truck,Wholesale,3680.6,1849.8,9,96.82,6872.5,23.8
3/24/2024,Abu Dhabi Main,Line C,Evening,500ml,4141,66,4075,Khalifa City,2386,Abu Dhabi,Contractor,Subscription,4294.8,2154,4,93.41,6190.84,24.8
3/24/2024,Abu Dhabi Main,Line C,Night,5 Gallon,1188,9,1179,Abu Dhabi Port,627,Dubai,Contractor,Wholesale,12540,7524.9,8,47.03,17824.03,25.2
3/24/2024,Abu Dhabi Main,Line C,Night,330ml,4617,89,4528,Mussafah,2667,Other UAE,Company Truck,Online,3733.8,1875.8,11,89.37,6890.53,24.5
3/24/2024,Abu Dhabi Main,Line C,Night,500ml,4447,123,4324,Mussafah,2513,Dubai,Third-party Logistics,Retail,4523.4,2274,12,108.42,6679.29,24.9
3/24/2024,Abu Dhabi Main,Bottling Line 1,Morning,5 Gallon,580,4,576,Dubai Hub,305,Abu Dhabi,Third-party Logistics,Retail,6100,3660.4,3,21.36,8727.91,26.6
3/24/2024,Abu Dhabi Main,Bottling Line 1,Morning,330ml,2709,38,2671,Khalifa City,1560,Abu Dhabi,Company Truck,Wholesale,2184,1095.8,9,60.21,4049.27,24.9
3/24/2024,Abu Dhabi Main,Bottling Line 1,Morning,500ml,4702,135,4567,Mussafah,2653,Sharjah,Third-party Logistics,Retail,4775.4,2401.2,12,86.91,7028.87,28.3
3/24/2024,Abu Dhabi Main,Bottling Line 1,Evening,5 Gallon,535,3,532,Khalifa City,292,Sharjah,Contractor,Retail,5840,3504.3,12,40.71,8021.65,24.5
3/24/2024,Abu Dhabi Main,Bottling Line 1,Evening,330ml,4970,146,4824,Dubai Hub,2873,Dubai,Contractor,Retail,4022.2,2025.7,5,85.31,7478.23,27.1
3/24/2024,Abu Dhabi Main,Bottling Line 1,Evening,500ml,3537,98,3439,Mussafah,1962,Other UAE,Company Truck,Retail,3531.6,1775.6,7,66.52,5267.12,24.8
3/24/2024,Abu Dhabi Main,Bottling Line 1,Night,5 Gallon,626,5,621,Abu Dhabi Port,326,Abu Dhabi,Contractor,Retail,6520,3912.5,10,33.66,9377.53,25.9
3/24/2024,Abu Dhabi Main,Bottling Line 1,Night,330ml,3629,103,3526,Khalifa City,2014,Abu Dhabi,Company Truck,Wholesale,2819.6,1420.1,8,63.49,5443.37,24.4
